,id,Player,Year,Age,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,born,season,PPG,APG,RPG,SPG,BPG,MVP,Champion,HOF
10,489,Derrick Brown,2012.0,24.0,65.0,17.0,1443.0,14.7,0.556,0.059,0.345,7.3,11.6,9.4,8.5,1.8,0.6,10.5,16.8,2.0,0.3,2.3,0.076,-0.3,-1.2,-1.5,0.2,212.0,409.0,0.518,6.0,24.0,0.25,206.0,385.0,0.535,0.526,94.0,141.0,0.667,95.0,141.0,236.0,67.0,48.0,12.0,55.0,96.0,524.0,1987.0,3.0,8.061538461538461,1.0307692307692307,3.6307692307692307,0.7384615384615385,0.18461538461538463,0.0,0.0,0.0
11,490,Devin Brown,2006.5,27.5,71.0,20.75,1593.25,12.625,0.5137499999999999,0.30100000000000005,0.3165,4.1,12.45,8.2,13.500000000000002,1.525,0.5249999999999999,12.75,19.1,1.1749999999999998,1.6,2.75,0.088,-0.65,-0.45000000000000007,-1.125,0.27499999999999997,207.5,505.5,0.41125,52.5,153.0,0.342,155.0,352.5,0.44125000000000003,0.46299999999999997,122.75,159.75,0.77125,57.5,166.75,224.25,130.0,44.75,10.5,85.5,129.75,590.25,1978.0,4.5,8.495222213913241,1.8674100516183205,3.2204505764721927,0.6376466962759637,0.14921499683036824,0.0,0.25,0.0
12,497,Jaylen Brown,2017.0,20.0,78.0,20.0,1341.0,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4.0,-0.7,192.0,423.0,0.454,46.0,135.0,0.341,146.0,288.0,0.507,0.508,85.0,124.0,0.685,45.0,175.0,220.0,64.0,35.0,18.0,68.0,142.0,515.0,1996.0,1.0,6.602564102564102,0.8205128205128205,2.8205128205128207,0.44871794871794873,0.23076923076923078,0.0,0.0,0.0
13,509,P.J. Brown,2000.5,30.5,76.5,70.71428571428571,2401.0,14.028571428571425,0.5152142857142856,0.007,0.3270714285714286,10.178571428571429,18.264285714285716,14.221428571428572,7.935714285714285,1.4214285714285713,2.4357142857142855,12.378571428571432,14.900000000000002,2.957142857142857,3.428571428571428,6.371428571428572,0.12649999999999997,-1.0357142857142858,2.271428571428572,1.242857142857143,2.035714285714286,274.14285714285717,594.5714285714286,0.4594285714285714,0.5714285714285714,4.142857142857143,0.059333333333333335,273.57142857142856,590.4285714285714,0.46164285714285713,0.45985714285714285,153.35714285714286,193.0,0.7930714285714286,212.35714285714286,383.42857142857144,595.7857142857143,117.92857142857143,64.78571428571429,79.14285714285714,95.14285714285714,227.78571428571428,702.2142857142857,1969.0,7.5,9.213058558547521,1.525761276957248,7.745030700008187,0.8442153400795471,1.0309209591088,0.0,0.0,0.0
14,510,Randy Brown,1997.125,28.125,62.25,21.125,1257.375,10.450000000000001,0.459,0.04162500000000001,0.268875,3.1,8.462499999999999,5.7250000000000005,19.799999999999997,3.25,0.9,17.675,15.85,-0.325,1.475,1.15,0.046625,-3.0500000000000003,1.0,-2.0625,-0.05,138.0,331.25,0.41675,2.875,12.875,0.164125,135.125,318.375,0.42612500000000003,0.421125,62.375,89.375,0.684875,35.0,91.5,126.5,156.375,76.625,16.125,79.375,133.75,341.25,1968.0,6.125,5.610223933918439,2.6061015125722453,2.0998636939541915,1.250129377795881,0.25201243670925255,0.0,0.25,0.0
15,524,Oscar Robertson*,1974.0,35.0,70.0,,2477.0,14.2,0.502,,0.329,3.1,8.0,5.7,22.3,1.4,0.1,,,3.2,2.6,5.9,0.113,0.1,-0.1,0.0,1.3,338.0,772.0,0.438,,,,338.0,772.0,0.438,0.438,212.0,254.0,0.835,71.0,208.0,279.0,446.0,77.0,4.0,,132.0,888.0,1938.0,14.0,12.685714285714285,6.371428571428571,3.9857142857142858,1.1,0.05714285714285714,0.0,0.0,1.0
16,527,Lenny Wilkens*,1974.5,36.5,69.5,,1822.0,17.65,0.531,,0.506,3.35,7.85,5.550000000000001,29.049999999999997,2.4,0.4,,,3.35,1.2999999999999998,4.6,0.1185,2.35,-0.8,1.5999999999999999,1.85,298.0,649.5,0.452,,,,298.0,649.5,0.452,0.452,220.5,279.5,0.7845,59.0,139.5,198.5,378.5,87.0,13.0,,130.5,816.5,1937.0,14.5,11.426715176715177,5.334719334719335,2.794698544698545,1.2477130977130977,0.18409563409563412,0.0,0.0,1.0
17,529,Walt Bellamy*,1974.0,34.0,77.0,,2440.0,15.2,0.521,,0.478,10.7,20.0,15.3,10.3,0.9,1.0,,,3.2,2.2,5.4,0.107,0.2,0.1,0.3,1.4,389.0,801.0,0.486,,,,389.0,801.0,0.486,0.486,233.0,383.0,0.608,264.0,476.0,740.0,189.0,52.0,48.0,,232.0,1011.0,1939.0,13.0,13.12987012987013,2.4545454545454546,9.61038961038961,0.6753246753246753,0.6233766233766234,0.0,0.0,1.0
18,564,Zelmo Beaty*,1975.0,35.0,69.0,,1213.0,12.8,0.514,,0.435,7.4,18.3,12.9,8.2,1.7,1.2,,,1.1,1.2,2.3,0.091,-2.7,0.4,-2.3,-0.1,136.0,310.0,0.439,,,,136.0,310.0,0.439,0.439,108.0,135.0,0.8,93.0,234.0,327.0,74.0,45.0,29.0,,130.0,380.0,1939.0,8.0,5.507246376811594,1.0724637681159421,4.739130434782608,0.6521739130434783,0.42028985507246375,0.0,0.0,1.0
19,565,Bill Bridges,1974.0,34.0,65.0,,1812.0,11.6,0.468,,0.32,10.1,14.8,12.6,10.5,1.4,0.8,,,0.8,2.0,2.8,0.07400000000000001,-2.0,0.8,-1.3,0.3,216.0,513.0,0.421,,,,216.0,513.0,0.421,0.421,116.0,164.0,0.7070000000000001,193.0,306.0,499.0,148.0,58.0,31.0,,219.0,548.0,1939.0,12.0,8.430769230769231,2.276923076923077,7.676923076923077,0.8923076923076924,0.47692307692307695,0.0,0.0,0.0
20,568,Dave DeBusschere*,1974.0,33.0,71.0,,2699.0,16.3,0.49,,0.179,5.2,24.2,14.8,13.9,1.2,0.8,,,2.4,4.6,7.0,0.125,0.1,1.6,1.7,2.5,559.0,1212.0,0.461,,,,559.0,1212.0,0.461,0.461,164.0,217.0,0.7559999999999999,134.0,623.0,757.0,253.0,67.0,39.0,,222.0,1282.0,1940.0,12.0,18.056338028169016,3.563380281690141,10.661971830985916,0.9436619718309859,0.5492957746478874,0.0,0.0,1.0
21,572,Leroy Ellis,1974.5,33.5,81.5,,2507.0,12.75,0.4895,,0.21500000000000002,9.25,19.65,14.3,8.399999999999999,1.1,1.4500000000000002,,,2.3,2.8,5.05,0.0965,-2.1,1.5,-0.55,1.0,306.5,672.5,0.4565,,,,306.5,672.5,0.4565,0.4565,109.5,147.5,0.7384999999999999,243.5,492.5,736.0,153.0,65.0,71.0,,201.0,722.5,1940.0,12.5,8.871123155676,1.8800813008130082,9.042607648298706,0.7991568804576935,0.8724028906955736,0.0,0.0,0.0
22,577,John Havlicek*,1976.0,35.0,79.0,,2906.2,15.719999999999999,0.5024,,0.2508,4.180000000000001,9.22,6.720000000000001,18.639999999999997,1.48,0.42000000000000004,13.3,21.3,4.54,3.04,7.6,0.12479999999999998,1.3,0.0,1.34,2.48,591.4,1306.8,0.4524,,,,591.4,1306.8,0.4524,0.4524,276.2,327.6,0.8434000000000001,122.0,277.8,399.8,377.0,95.2,23.4,204.0,204.8,1459.0,1940.0,14.0,18.500515916218454,4.774211501275573,5.065227246876067,1.2057262637916186,0.29877886287190647,0.0,0.4,1.0
23,579,Mitchell Butler,1994.5,23.5,75.5,12.0,1437.5,11.5,0.5135000000000001,0.14500000000000002,0.39749999999999996,6.1499999999999995,10.25,8.15,8.850000000000001,2.0,0.7,15.05,19.3,0.09999999999999998,0.6000000000000001,0.7000000000000001,0.025,-1.9,-1.4,-3.25,-0.5,210.5,463.0,0.45799999999999996,23.0,73.0,0.163,187.5,390.0,0.47950000000000004,0.481,113.5,182.5,0.6214999999999999,74.5,123.0,197.5,84.0,57.5,15.0,96.5,143.0,557.5,1970.0,1.5,7.380964912280701,1.1120175438596491,2.6184210526315788,0.7613157894736842,0.19912280701754387,0.0,0.0,0.0
24,584,Don Nelson*,1974.5,33.5,80.5,,1900.0,17.1,0.5814999999999999,,0.393,5.65,15.049999999999999,10.45,12.85,0.6,0.4,,,5.1,2.2,7.3,0.183,1.8499999999999999,-0.75,1.15,1.5499999999999998,393.5,751.0,0.5235000000000001,,,,393.5,751.0,0.5235000000000001,0.5235000000000001,239.0,295.5,0.8075,108.5,298.5,407.0,171.5,25.5,14.0,,214.0,1026.0,1940.0,12.5,12.768987341772153,2.1333744983019454,5.072012966965112,0.31838530410620564,0.17420500154368634,0.0,0.5,1.0
25,594,Chet Walker*,1974.5,33.5,79.0,,2556.5,19.0,0.567,,0.436,4.95,12.25,8.600000000000001,12.0,1.1,0.1,,,7.5,3.05,10.55,0.198,3.25,-0.95,2.3,2.75,548.0,1127.0,0.4865,,,,548.0,1127.0,0.4865,0.4865,426.0,491.0,0.8674999999999999,122.5,296.5,419.0,184.5,58.5,5.0,,191.0,1522.0,1940.0,12.5,19.2642811296534,2.331354300385109,5.317715019255456,0.737002567394095,0.06386392811296535,0.0,0.0,1.0
26,611,Jerry Lucas*,1974.0,33.0,73.0,,1627.0,12.6,0.4920000000000001,,0.229,4.0,20.1,12.1,18.6,0.8,0.8,,,1.0,2.4,3.4,0.101,-1.9,1.7,-0.1,0.8,194.0,420.0,0.462,,,,194.0,420.0,0.462,0.462,67.0,96.0,0.698,62.0,312.0,374.0,230.0,28.0,24.0,,134.0,455.0,1940.0,11.0,6.232876712328767,3.1506849315068495,5.123287671232877,0.3835616438356164,0.3287671232876712,0.0,0.0,1.0
27,614,Clint Capela,2016.5,21.5,71.0,47.0,1511.0,19.85,0.5954999999999999,0.0015,0.4225,13.45,23.6,18.5,6.0,1.55,4.7,11.45,18.0,3.15,2.05,5.2,0.1645,-0.6,1.35,0.75,1.05,296.5,480.0,0.6125,0.0,0.5,0.0,296.5,479.5,0.613,0.6125,87.0,194.0,0.455,186.0,324.0,510.0,55.5,46.5,86.0,73.5,184.5,680.0,1994.0,2.5,9.811788211788212,0.7975024975024976,7.253946053946054,0.6446553446553447,1.2127872127872128,0.0,0.0,0.0
28,619,Nate Thurmond*,1975.0,33.0,69.0,,2117.3333333333335,13.5,0.44533333333333336,,0.367,9.566666666666668,23.633333333333336,16.566666666666666,10.933333333333332,0.7666666666666666,3.9333333333333336,,,0.6333333333333334,3.566666666666667,4.2,0.09333333333333334,-2.233333333333333,3.1666666666666665,0.9666666666666667,1.8333333333333333,226.66666666666666,557.3333333333334,0.4086666666666667,,,,226.66666666666666,557.3333333333334,0.4086666666666667,0.4086666666666667,125.66666666666667,205.33333333333334,0.5896666666666667,203.0,505.6666666666667,708.6666666666666,187.0,35.0,153.33333333333334,,198.33333333333334,579.0,1941.0,12.0,8.500248138957815,2.6024813895781636,10.251199338296113,0.5044044665012407,2.2158912324234903,0.0,0.0,1.0
29,627,Mel Counts,1975.0,33.0,75.0,,1421.0,14.8,0.477,,0.228,7.0,24.7,15.5,18.7,1.5,1.6,,,0.2,1.8,2.0,0.069,-1.5,1.6,0.1,0.8,217.0,495.0,0.438,,,,217.0,495.0,0.438,0.438,86.0,113.0,0.7609999999999999,102.0,339.0,441.0,182.0,49.0,43.0,,196.0,520.0,1941.0,11.0,6.933333333333334,2.4266666666666667,5.88,0.6533333333333333,0.5733333333333334,0.0,0.0,0.0
30,630,Happy Hairston,1974.5,31.5,75.5,,2458.5,16.7,0.581,,0.546,12.45,25.1,18.9,10.35,1.0,0.25,,,5.0,3.1500000000000004,8.15,0.158,1.1,0.5,1.6,2.25,328.0,647.5,0.5065,,,,328.0,647.5,0.5065,0.5065,280.0,358.0,0.7859999999999999,319.5,673.5,993.0,190.5,58.0,14.0,,241.0,936.0,1942.0,10.5,12.355651105651106,2.5195682695682695,13.145138645138644,0.766935766935767,0.1847139347139347,0.0,0.0,0.0
31,634,Larry Jones,1974.0,31.0,72.0,,1876.0,13.7,0.498,,0.378,3.5,6.0,4.7,17.4,2.0,0.5,,,1.7,1.1,2.9,0.073,-0.9,-0.6,-1.5,0.3,263.0,622.0,0.423,,,,263.0,622.0,0.423,0.423,197.0,235.0,0.838,71.0,113.0,184.0,230.0,85.0,18.0,,116.0,723.0,1942.0,2.0,10.041666666666666,3.1944444444444446,2.5555555555555554,1.1805555555555556,0.25,0.0,0.0,0.0
