id,Player,PTS,PPG
1810,Dennis Rodman*,6683.0,7.411883334261856
3161,Ersan Ilyasova,6682.0,11.878301339162986
497,Tom Hawkins,6672.0,8.713972720643218
2305,Bryon Russell,6663.0,9.09117945885814
1816,Scott Skiles,6652.0,12.010431805110192
169,Arnie Risen*,6638.0,11.248326570417364
2063,Bimbo Coles,6628.0,8.763207848203427
2533,Antonio Daniels,6623.0,8.558867301557273
3288,Roy Hibbert,6611.0,10.41574931481938
3300,Courtney Lee,6609.0,10.03902672786111
1904,Kevin Edwards,6596.0,12.501845114832056
1170,Caldwell Jones,6589.0,6.532764133208158
3046,Brandon Bass,6575.0,9.748081607287471
3209,Corey Brewer,6561.0,9.97694614339115
1952,Brian Shaw,6547.0,7.4744907721331515
1348,Pat Cummings,6529.0,11.132012271197857
1712,Terry Catledge,6520.0,12.95951265904662
627,Mel Counts,6516.0,10.512558935715765
3490,Kawhi Leonard,6508.0,15.961830070666279
2938,Udonis Haslem,6478.0,8.956837614521167
2042,Doug West,6477.0,12.504419196934675
1495,Albert King,6470.0,12.48796040175682
2068,Danny Ferry,6439.0,7.964583723534296
1639,Darrell Walker,6389.0,9.429423616311848
778,Mike Riordan,6334.0,11.467214064775039
508,Al Attles,6328.0,9.488279668870636
218,Bobby Wanzer*,6311.0,13.40292207792208
1498,Alton Lister,6298.0,7.9874735265069505
2066,Mario Elie,6265.0,8.726352429245079
1641,Mark West,6259.0,6.8141791044776125
2512,Ben Wallace,6254.0,6.016450512933292
798,Herm Gilliam,6252.0,10.852337952738374
1277,Tree Rollins,6249.0,6.921417902079341
1584,Trent Tucker,6236.0,8.606586929174306
998,Dwight Jones,6230.0,8.69605639909947
908,John Mengelt,6218.0,10.096143279944892
752,Don Chaney,6216.0,9.781699746287583
1061,Bill Walton*,6215.0,13.79591856199541
146,D.J. Augustin,6214.0,10.214707243133635
3208,Marco Belinelli,6209.0,10.039413220146884
3457,Jimmy Butler,6208.0,17.29855141199306
1094,Rich Kelley,6199.0,8.172594691438295
4506,Lorenzen Wright,6191.0,8.377522655175817
1231,Kent Benson,6168.0,9.646531945774635
1844,Kevin Gamble,6154.0,11.37764702776898
3297,DeAndre Jordan,6151.0,9.43431135542416
2108,Wali Jones,6140.0,10.408550664503045
3187,Brandon Roy,6136.0,18.443381579529394
3218,Jared Dudley,6120.0,8.543491171457502
2853,Rasual Butler,6092.0,9.092492876026888
2935,Willie Green,6059.0,9.089177046939605
765,Bob Kauffman,6049.0,14.147324418056124
669,Bob Weiss,5989.0,8.663149134513525
1718,Gerald Henderson,5987.0,12.031589757114968
1778,Johnny Dawkins,5984.0,11.079896881129098
3133,J.J. Barea,5977.0,9.289218676503847
1290,Ron Brewer,5971.0,14.920312915716694
1629,Fred Roberts,5962.0,7.898700084452753
615,Larry Siegfried,5960.0,12.463400048996775
2235,Bryant Stith,5946.0,11.483718269302104
2219,Tracy Murray,5943.0,12.845503048780488
1549,Craig Hodges,5940.0,9.490686015901494
3228,Spencer Hawes,5932.0,9.204673445249458
2766,DeShawn Stevenson,5930.0,8.483014063682747
1130,Quinn Buckner,5929.0,9.257299539790978
2353,Eric Piatkowski,5919.0,9.521151343477715
1104,Tom McMillen,5914.0,8.756327063255476
2555,Ron Mercer,5892.0,15.810559137205978
2570,Maurice Taylor,5889.0,12.084125894832969
2823,Vladimir Radmanovic,5879.0,9.023685404974955
2701,Kenny Thomas,5876.0,9.878949987239023
2342,Aaron McKie,5871.0,8.344827629061895
2814,Mike James,5863.0,11.649801162381848
2105,Lionel Simmons,5833.0,14.741072398562162
2620,Nazr Mohammed,5827.0,9.027322913427222
2235,Brandon Knight,5820.0,15.404888414055081
1401,Darwin Cook,5820.0,9.658137121441746
2424,Theo Ratliff,5809.0,8.279199904535655
3524,Nikola Vucevic,5807.0,15.879768133241816
1226,John Williamson,5802.0,22.466081666081664
1533,John Bagley,5802.0,8.98513002395394
2433,Eric Snow,5791.0,8.28024735647579
2586,Earl Boykins,5791.0,10.761979709976456
2272,Lucious Harris,5784.0,7.722239211232428
494,Bob Ferry,5780.0,10.304488744045706
931,Henry Bibby,5775.0,9.055455332119164
1035,Steve Hawes,5768.0,9.234261627448868
394,Walter Dukes,5765.0,11.178522607307645
1511,Jeff Ruland,5763.0,18.791090565712363
513,Darrall Imhoff,5759.0,8.375719850023856
3381,Marcus Thornton,5750.0,15.09073743189288
688,Clyde Lee,5733.0,7.670044165206514
3536,Bradley Beal,5728.0,17.366015932317303
3048,Andray Blatche,5706.0,11.671585524239221
2610,Raef LaFrentz,5690.0,11.388122573786633
3350,J.R. Reid,5680.0,9.141574559610545
2912,Steve Blake,5662.0,7.043706841078698
2436,Bob Sura,5654.0,9.565024850586976
2445,Eric Williams,5642.0,9.189628759771933
2431,Arvydas Sabonis*,5629.0,12.00536156618485
793,Butch Beard,5622.0,9.7283683906683
3444,Evan Turner,5619.0,10.916735989093713
770,Otto Moore,5616.0,8.72394048011426
1192,Tom Owens,5612.0,13.248091208805203
398,Dick Garmaker,5597.0,14.664919074757515
1302,Phil Ford,5594.0,12.232162982774883
2841,Earl Watson,5593.0,6.745651612017818
2193,Hubert Davis,5583.0,9.207998376749618
1652,Sam Bowie,5564.0,11.13712047810688
1624,John Paxson,5560.0,7.538946010415178
3079,Amir Johnson,5559.0,8.290069260997113
3242,Joakim Noah,5557.0,9.185004633822366
421,Al Bianchi,5550.0,8.243450522579979
1441,Louis Orr,5545.0,10.133515035498673
3232,Carl Landry,5541.0,12.210415052678748
2812,Brendan Haywood,5538.0,6.824234711260794
2624,Rasho Nesterovic,5519.0,6.954439027323739
2121,Greg Anthony,5497.0,7.836510126115868
3351,Taj Gibson,5487.0,9.409836174452419
3302,Robin Lopez,5483.0,10.524395347531629
3391,Eric Bledsoe,5480.0,15.226019816800736
3407,Derrick Favors,5479.0,11.392809883853062
230,Nat Clifton*,5444.0,10.160964131790836
1105,Joe Meriweather,5439.0,8.349026194390166
1924,Steve Kerr,5437.0,7.919322493224932
1196,Billy Paultz,5432.0,11.964186026812538
466,Bucky Bockhorn,5430.0,11.504532515062245
719,Phil Jackson*,5428.0,7.380784645698779
1223,Bob Wilkerson,5424.0,10.143633971848258
3014,Andres Nocioni,5415.0,11.247856597713428
1412,Bill Hanzlik,5414.0,7.414365764083407
890,Jim Cleamons,5412.0,8.879624787726188
1519,Darnell Valentine,5400.0,9.146448621890505
2488,Jeff McInnis,5396.0,10.60486391283788
1445,Kelvin Ransey,5380.0,11.364204544495925
15,Frankie Brian,5379.0,12.111035792891634
1748,Ed Pinckney,5378.0,7.456199681023463
2382,Travis Best,5376.0,8.500846796047997
2727,Eddie House,5356.0,8.027641352988574
3000,Kris Humphries,5350.0,9.183499242243107
2550,Brevin Knight,5342.0,8.678343308650895
949,Ollie Johnson,5341.0,8.268718895319665
2834,Markieff Morris,5338.0,11.735433547735644
1707,John Battle,5338.0,10.987472133005856
2986,Nick Collison,5328.0,6.290869615852596
2450,Shandon Anderson,5327.0,7.666397227433811
3308,Anthony Morrow,5327.0,11.230572560706207
1632,Steve Stipanovich,5323.0,13.209867404968003
650,Barry Clemens,5312.0,7.668883156139253
1470,Gene Banks,5305.0,11.278977932636467
1664,Tobias Harris,5305.0,15.379952160792346
2452,Bruce Bowen,5290.0,6.479234527783362
1129,Ron Boone,5284.0,13.596985616010006
2955,Travis Outlaw,5273.0,9.361738171663449
1427,Kyle Macy,5259.0,9.539063888614596
1076,Joe Bryant,5252.0,9.122566475551377
1338,James Bailey,5246.0,10.352545479482911
3275,Mario Chalmers,5236.0,9.091679623599546
3741,Derek Smith,5232.0,14.35659652164775
1813,John Salley,5228.0,7.567047965352291
1047,Eric Money,5211.0,13.900730369317747
4004,Jason Thompson,5210.0,9.377265641803245
1178,Mitch Kupchak,5202.0,13.337275650571975
3316,Marreese Speights,5190.0,8.824428160752348
633,Luke Jackson,5170.0,9.888258434479201
1923,Luke Jackson,252.0,9.888258434479201
1570,Mike Sanders,5162.0,8.567053037275658
2164,Bobby Phills,5153.0,11.839859179770789
329,Jack George,5153.0,10.510406270461985
2900,Chris Wilcox,5150.0,10.832883119153772
172,Red Rocha,5143.0,10.13365173473869
639,McCoy McLemore,5130.0,9.538918436847002
1499,Lewis Lloyd,5130.0,14.307008018710324
1255,Ernie Grunfeld,5124.0,7.330178123442745
980,Allan Bristow,5122.0,8.489739303763695
3544,Andre Drummond,5120.0,13.019307437518819
1750,Blair Rasmussen,5119.0,10.606670765601848
645,John Tresvant,5118.0,10.365862097544024
2157,Eric Murdock,5118.0,11.616910015951426
2326,Howard Eisley,5116.0,7.417046802900461
2288,George Lynch,5109.0,7.203879898066663
2404,Alan Henderson,5094.0,9.311009941125528
961,Jim Price,5088.0,10.34001848374235
3502,Chandler Parsons,5086.0,14.199155773659658
2521,Tony Battie,5082.0,6.617616998081882
1753,J.J. Hickson,5081.0,10.880483624879593
2717,Keyon Dooling,5067.0,7.436515375424745
1203,James Silas,5060.0,15.649192071861636
2198,Matt Geiger,5059.0,10.034592352245413
4262,Martell Webster,5056.0,8.943570084607524
1083,T.R. Dunn,5033.0,5.649287865100873
3486,Enes Kanter,5031.0,12.08171298600741
618,Rod Thorn,5012.0,12.372586697959832
479,K.C. Jones*,5011.0,7.701920966121914
923,Larry Steele,5009.0,8.07531454899876
3394,Avery Bradley,5008.0,12.832250797448166
2499,Malik Rose,5003.0,7.75020931026274
3757,Andrew Wiggins,4995.0,20.38893907457593
162,Jim Pollard*,4978.0,12.747609784581616
2297,Bo Outlaw,4970.0,6.207887591623253
1504,Mike McGee,4968.0,10.325281208783803
2228,Malik Sealy,4955.0,11.38852612048324
1832,Greg Anderson,4953.0,9.343190616971105
3116,Hakim Warrick,4947.0,10.854459349593498
2425,Bryant Reeves,4945.0,12.578458040197171
2711,Mark Blount,4941.0,9.563639000750802
1493,Frank Johnson,4937.0,9.372320869451936
3065,Ryan Gomes,4926.0,10.614206864718662
2162,Robert Pack,4921.0,12.105030120684768
3479,Reggie Jackson,4919.0,14.80428493184031
1553,Clark Kellogg,4918.0,19.240807377234944
2735,Jamaal Magloire,4917.0,8.784917709036952
222,Max Zaslofsky,4909.0,12.106782106782106
1526,Al Wood,4902.0,12.94446334407957
1273,Ben Poquette,4899.0,7.7704550402683905
391,Ed Conlin,4891.0,11.113232210915681
1434,Johnny Moore,4890.0,10.070900809438022
662,Dave Stallworth,4860.0,10.019472698656081
3463,Kenneth Faried,4858.0,11.695933525825374
263,Mel Hutchins,4851.0,11.258995471143358
958,Lloyd Neal,4846.0,11.960089670014348
3424,Jeremy Lin,4842.0,12.21251544134574
429,Phil Jordon,4833.0,11.389773251622206
3051,Andrew Bynum,4822.0,13.3786531760922
2878,Ronald Murray,4817.0,10.921414937130738
1845,Winston Garland,4799.0,9.662991929324535
1279,T.J. Ford,4797.0,11.767565475932185
786,Ron Williams,4797.0,9.81904241744038
1903,Ledell Eackles,4783.0,11.946155498730125
381,Frank Selvy,4772.0,10.303820793820273
278,Chuck Share,4757.0,9.555485369943375
1336,Freeman Williams,4738.0,16.10004516711834
3607,Giannis Antetokounmpo,4737.0,14.827307800224466
1801,Nate McMillan,4733.0,6.041291276280021
2181,Jon Barry,4715.0,6.912522642881072
2613,Tyronn Lue,4710.0,10.467410844248745
240,Earl Lloyd*,4682.0,8.316971699882139
2227,Sean Rooks,4676.0,8.293411958421423
1014,Kermit Washington,4666.0,11.449763225040819
656,Fred Hetzel,4658.0,15.687168177734216
2836,Jamaal Tinsley,4652.0,9.793585792536991
2545,Troy Hudson,4637.0,9.64814859176585
2980,Matt Bonner,4632.0,7.301750287251643
2010,Sarunas Marciulionis*,4631.0,12.753939155708023
2961,Mickael Pietrus,4629.0,9.190582818232071
680,Joe Ellis,4623.0,10.665009939088886
3660,Victor Oladipo,4618.0,15.927176616915423
200,Harrison Barnes,4605.0,11.944786963424402
1510,Kurt Rambis,4603.0,6.444789764724058
1001,Kevin Kunnert,4602.0,9.975067901234567
1594,Randy Breuer,4599.0,7.849338568448485
161,Andy Phillip*,4598.0,7.639257992076536
3040,Dorell Wright,4597.0,9.475634972963888
750,Tom Boerwinkle,4596.0,7.795032227349301
2767,Stromile Swift,4582.0,8.928473170513493
3011,Shaun Livingston,4579.0,6.65728915323221
860,Curtis Perry,4578.0,10.424859911075725
1087,Bob Gross,4567.0,9.18615616100274
3035,Anderson Varejao,4561.0,7.79485542560104
745,Zaid Abdul-Aziz,4557.0,10.539810039889627
2137,Bison Dele,4536.0,11.67181711145997
4396,Micheal Williams,4533.0,13.748938541261898
1354,Mike Evans,4531.0,8.783941000396696
2833,Marcus Morris,4513.0,11.375073744373168
2742,Darius Miles,4507.0,11.263011551589495
1251,Mike Glenn,4496.0,8.064852903688854
1988,Pervis Ellison,4494.0,11.208856449333625
1132,Don Buse,4485.0,7.389685022293141
2560,Anthony Parker,4478.0,9.742908965125032
2531,Austin Croshere,4475.0,8.21587525537858
1195,Sonny Parker,4471.0,11.939684686208748
2024,Drazen Petrovic*,4461.0,21.48240418118467
3372,Jodie Meeks,4450.0,10.711615501615501
3601,Dion Waiters,4438.0,13.766473805838086
1990,Anthony Johnson,4432.0,7.212883672010385
137,Jack Nichols,4432.0,10.802895580898076
1927,Andrew Lang,4431.0,6.921316250580039
1198,Dave Robisch,4426.0,10.59681026561978
1335,Jerome Whitehead,4423.0,9.081326183778716
4385,John Williams,4406.0,10.570151530517382
3188,Thabo Sefolosha,4400.0,6.453125966304726
3272,Jerryd Bayless,4393.0,9.251516927279123
1362,Geoff Huston,4380.0,10.652545665716397
3520,Tristan Thompson,4378.0,9.33219720658745
609,Jim King,4377.0,9.1444726567712
2016,George Johnson,4369.0,10.263425622564682
2016,George Johnson,4369.0,5.949803316560318
2017,George Johnson,4214.0,10.263425622564682
2017,George Johnson,4214.0,5.949803316560318
846,George Johnson,190.0,10.263425622564682
846,George Johnson,190.0,5.949803316560318
1914,Gary Grant,4368.0,9.2623111296475
2439,Gary Trent,4366.0,9.245886572196925
3259,C.J. Watson,4344.0,7.780717294500206
1535,Lester Conner,4337.0,7.634729689725403
2607,Damon Jones,4326.0,7.143689475769799
3064,Francisco Garcia,4323.0,8.662895521689505
1895,Mark Bryant,4313.0,6.896254832789304
1563,Matt Guokas,4285.0,6.796942975487506
2913,Keith Bogans,4257.0,6.661372317974008
459,Woody Sauldsberry,4255.0,11.720952121748203
948,Charles Johnson,4241.0,8.712812150720376
2088,Tony Massenburg,4238.0,8.289741968638726
301,Jack McMahon,4237.0,8.484953237946197
821,Don Adams,4236.0,9.305340901467156
266,George King,4219.0,10.235235531233535
914,Howard Porter,4215.0,10.995914498242596
2960,Kendrick Perkins,4211.0,6.00218440386472
3009,Nenad Krstic,4210.0,9.827510492234286
945,John Gianelli,4210.0,8.229133173380607
431,Slick Leonard*,4204.0,11.120457970623297
1060,Foots Walker,4199.0,6.638204081436716
3038,Delonte West,4198.0,10.824716303419994
1024,Tom Burleson,4190.0,11.004733632862644
2832,Bobby Simmons,4189.0,10.593387659289068
3031,Sebastian Telfair,4183.0,8.293656108597284
1827,David Wingate,4166.0,7.451609939679156
4353,Alvin Williams,4161.0,9.714009291521487
3599,Jonas Valanciunas,4160.0,11.413825169255276
1501,Danny Green,4155.0,9.154656855780997
1452,Jerry Sichting,4141.0,8.81793375323863
1222,Marvin Webster,4137.0,7.503431597285898
2626,Michael Olowokandi,4135.0,9.415895911647288
453,Jim Krebs,4128.0,8.473149389150878
3650,C.J. McCollum,4128.0,21.893749999999997
1973,Chucky Brown,4125.0,7.153377230968695
2314,Aaron Williams,4120.0,7.493360433604335
1102,Jim McElroy,4120.0,11.22732790624752
3337,Omri Casspi,4116.0,8.912260909673417
2988,Carlos Delfino,4115.0,9.392387609360236
54,Joe Fulks*,4105.0,13.500234192037471
1311,Clemon Johnson,4102.0,6.37193967893335
979,Jim Brewer,4099.0,6.201502127449373
754,Fred Foster,4093.0,10.572291714415002
1016,Nick Weatherspoon,4086.0,9.480955190163357
1393,Michael Brooks,4086.0,13.428905033731187
1382,Clint Richardson,4084.0,6.976860010188294
1236,Mike Bratz,4081.0,8.24200145082259
3573,Khris Middleton,4070.0,14.526499948543789
181,Fred Schaus,4070.0,11.11274384801734
1209,Brian Taylor,4064.0,12.619949968730456
1751,Jerry Reynolds,4036.0,11.457111401268552
2790,Kwame Brown,4035.0,8.417870181711645
1646,Randy Wittman,4034.0,9.99576068506562
1676,Tim McCormick,4030.0,10.047390906965374
2597,Pat Garrity,4017.0,9.565228648631516
622,Jim Barnes,3997.0,10.10659632034632
708,Jim Davis,3997.0,8.674593891751964
2496,Vitaly Potapenko,3995.0,6.866182236128593
1218,Wally Walker,3968.0,8.626706292273006
2370,Charlie Ward,3947.0,6.760613685392244
2990,Chris Duhon,3946.0,7.134818102465531
454,Ronnie Brewer,3940.0,9.659802259603648
1783,Kenny Gattison,3923.0,8.288698623869355
1114,John Shumate,3920.0,14.229647994768962
3547,Evan Fournier,3918.0,13.236353671588784
733,Pat Riley*,3906.0,9.298291925465838
1015,Slick Watts,3901.0,8.896334124578017
1371,Reggie King,3898.0,10.756644784566532
3147,Jordan Farmar,3888.0,7.357729517021198
1633,Jon Sundvold,3886.0,8.21239160630144
1643,Mitchell Wiggins,3877.0,10.934369492296321
3346,Wayne Ellington,3869.0,8.283955857385399
2515,Jerome Williams,3865.0,7.03298479054554
1859,Brad Lohaus,3854.0,7.55024589607923
77,Bob Harrison,3839.0,7.814957264957265
1039,Aaron James,3829.0,10.736901604643855
812,Rick Roberson,3826.0,11.971177022544484
2114,Scott Williams,3825.0,6.382422891092747
1316,Billy McKinney,3823.0,9.060251734021945
4366,Derrick Williams,3807.0,9.393034463855361
2508,Erick Strickland,3780.0,7.870658936524137
2779,Carlos Arroyo,3770.0,8.33329389418951
3387,Al-Farouq Aminu,3766.0,7.237235399013494
1091,Wilbur Holland,3760.0,14.685602552228053
2776,Chris Andersen,3755.0,5.88308649795254
2801,Maurice Evans,3747.0,7.008372931117816
3430,Patrick Patterson,3746.0,8.342409386574314
2810,Trenton Hassell,3741.0,6.073868092347476
1940,Will Perdue,3740.0,5.642767526336628
2313,Chris Whitney,3738.0,7.567135179826375
423,Si Green,3736.0,8.620615374051566
2300,Dino Radja,3733.0,17.315303983228514
3587,Terrence Ross,3731.0,9.461088218188118
196,Connie Simmons,3728.0,10.248562548562548
2282,Popeye Jones,3726.0,8.444786754364193
625,Em Bryant,3722.0,7.031398602497457
2085,James Jones,3717.0,6.899040353117788
2322,Chris Childs,3710.0,6.917181846303963
3421,Wesley Johnson,3704.0,8.16837300773843
1907,Duane Ferrell,3704.0,8.502682165723078
1695,Jeff Turner,3697.0,6.467246308951059
1185,Scott May,3690.0,12.340161227661227
2855,Juan Dixon,3678.0,9.652863552928416
2860,Gordan Giricek,3670.0,9.496304802279138
3617,Kentavious Caldwell-Pope,3665.0,11.72757541720154
1429,Wes Matthews,3654.0,9.649147435897437
3504,Ricky Rubio,3653.0,10.410163457424048
563,John Barnhill,3648.0,9.122688265329774
1262,Toby Knight,3640.0,14.027636003211883
1850,Dennis Hopson,3633.0,12.226800427946065
2215,Oliver Miller,3625.0,8.140385497257638
1402,Earl Cureton,3620.0,6.487814349138324
1992,Tom Hammonds,3617.0,5.594211892537814
2536,Danny Fortson,3615.0,9.972130289065774
981,John Brown,3614.0,7.742606495483209
1507,Kurt Nimphius,3602.0,7.319800147539499
3754,Jason Smith,3599.0,5.926454342243817
200,Odie Spears,3587.0,8.421908544784511
1144,Leon Douglas,3587.0,7.781530097862298
728,Stan McKenzie,3579.0,12.307621951219511
746,Rick Adelman,3579.0,8.908234047872206
1464,Jeff Wilkins,3575.0,8.26213153677649
3366,James Johnson,3569.0,9.957421780257095
3550,Draymond Green,3566.0,8.987368433089172
3823,Karl-Anthony Towns,3564.0,21.73170731707317
2939,Jarvis Hayes,3553.0,8.381572745800389
2985,Josh Childress,3548.0,11.232579125177809
2669,Devean George,3536.0,6.808131226382686
1241,Charlie Criss,3534.0,9.706482817593928
1820,Roy Tarpley,3533.0,12.59547699214366
3255,Al Thornton,3527.0,12.075981649568368
2340,Darrick Martin,3525.0,10.573170731707318
3340,Dante Cunningham,3522.0,6.150110587164159
1734,Jon Koncak,3520.0,4.69338700237343
824,Dennis Awtrey,3516.0,5.991869991239224
2422,Greg Ostertag,3512.0,5.271767644163478
3086,Jason Maxiell,3481.0,6.784727954971856
1065,Chris Dudley,3473.0,5.098335696730408
2013,Ervin Johnson,3473.0,4.81728521480565
2112,Jayson Williams,3472.0,10.8426809724828
3428,Gary Neal,3470.0,9.739740896358542
686,Toby Kimball,3470.0,7.344407479135549
2767,Patty Mills,3464.0,9.401183127572017
2574,Jacque Vaughn,3463.0,5.026787106952858
1221,Richard Washington,3456.0,10.398332517606113
2125,David Benoit,3455.0,7.765208911898481
2163,Elliot Perry,3449.0,8.112503763926528
1796,Larry Krystkowiak,3425.0,8.557635947479366
2965,Darius Songaila,3415.0,7.489122502547234
3540,Jae Crowder,3413.0,9.428012404562512
826,Jordan Crawford,3399.0,13.869714023057048
2949,Jason Kapono,3398.0,8.681210843928506
1680,Jim Petersen,3397.0,9.11938847649346
1049,Kevin Restani,3386.0,6.951789350861345
1154,Mike Gale,3372.0,7.922499211260771
2387,Jason Caffey,3368.0,8.82095238095238
1439,Mike O'Koren,3355.0,8.73509925907901
2069,Dahntay Jones,3353.0,7.109585490015204
924,George Trapp,3353.0,9.350144640340403
490,Devin Brown,3352.0,8.495222213913241
3336,DeMarre Carroll,3336.0,9.631458172725296
2680,Jumaine Jones,3325.0,9.047303443794672
1661,Steve Colter,3319.0,7.625349342016009
1894,Scott Brooks,3317.0,5.463331105913799
414,Maurice Stokes*,3315.0,16.440930269288476
1834,Vincent Askew,3311.0,7.929738211879976
1764,Bill Wennington,3301.0,5.679515721491259
554,Lee Shaffer,3291.0,16.188834688346883
2876,Roger Mason,3289.0,8.13916785239674
2857,Reggie Evans,3289.0,4.1401940451025725
1180,Ron Lee,3285.0,7.507414935260463
2123,Isaac Austin,3285.0,9.698780236328957
1941,Tim Perry,3283.0,10.095730452674898
3298,Kosta Koufos,3280.0,6.599921819616656
3400,Ed Davis,3278.0,7.705305811550538
406,Chuck Noble,3276.0,8.672767246613487
186,Fred Scolari,3276.0,11.990262681159422
2055,Matt Bullard,3270.0,6.392435143640988
2741,Chris Mihm,3262.0,8.821449839670178
1917,Jeff Grayer,3257.0,7.8273840064152935
2593,Michael Dickerson,3257.0,15.166062717770032
1419,Edgar Jones,3257.0,9.407904974242202
2621,Mikki Moore,3257.0,7.029607512215313
3392,Trevor Booker,3251.0,7.257735257337237
3313,Brandon Rush,3250.0,7.4689176404623225
693,Erwin Mueller,3248.0,9.648085585585585
2978,Andris Biedrins,3247.0,9.21508856386656
3668,Dennis Schroder,3244.0,12.95342005041372
2056,Willie Burton,3243.0,12.855370251377613
2257,Terry Dehere,3235.0,8.904187354367984
3357,Jordan Hill,3232.0,9.038864427049358
3269,Darrell Arthur,3228.0,7.022690457762052
46,Dike Eddleman,3224.0,10.846521739130434
1163,Armond Hill,3214.0,7.407870513304289
911,Willie Norwood,3209.0,7.661671227035984
2873,Fred Jones,3206.0,7.980487261467653
3319,Anthony Tolliver,3205.0,7.5350115740740735
2782,Charlie Bell,3204.0,8.863758653861257
4075,P.J. Tucker,3201.0,7.983022442608194
3335,Chase Budinger,3198.0,8.78191396590779
2870,Marko Jaric,3193.0,7.870898641588297
9,Vince Boryla,3187.0,10.05955155955156
2882,Jannero Pargo,3175.0,8.604268292682928
2032,Donald Royal,3161.0,8.544050544050544
404,Jim Loscutoff,3156.0,7.39771336272739
1106,Dave Meyers,3149.0,10.972151898734177
510,Randy Brown,3148.0,5.610223933918439
166,George Ratkovicz,3141.0,8.669751686501508
1397,Butch Carter,3137.0,9.42510136103942
3694,Jordan Clarkson,3133.0,14.038901767477233
1342,Dudley Bradley,3131.0,7.0052085819292635
779,Dale Schlueter,3130.0,8.420944127888573
1774,Mike Brown,3130.0,5.428307464892831
1823,Kenny Walker,3128.0,7.698802181511141
284,Jim Baechtold,3123.0,10.503955853174604
3140,Shannon Brown,3118.0,9.572912360479538
3153,Daniel Gibson,3115.0,9.056361143788447
803,Steve Kuberski,3114.0,7.797062864994848
2209,Adam Keefe,3107.0,6.647947154471544
3442,Lance Stephenson,3106.0,10.288986969314838
1762,Sam Vincent,3106.0,10.280952380952382
2793,Speedy Claxton,3096.0,9.67815818989211
3037,Sasha Vujacic,3094.0,7.453013695315525
3195,Tyrus Thomas,3093.0,7.753838226412065
461,Charlie Tyra,3091.0,8.876561114811581
2171,Derek Strong,3088.0,8.535227771989506
1278,Alvin Scott,3088.0,5.18304018992062
3192,Craig Smith,3080.0,8.684318417245246
22,Bill Calhoun,3073.0,8.035071321018526
1696,Melvin Turpin,3071.0,10.077162447257384
1980,Terry Davis,3061.0,9.09645822292881
2486,Walter McCarty,3056.0,7.846689895470384
3619,Michael Carter-Williams,3053.0,14.38656170688691
2748,Eduardo Najera,3052.0,6.223107837055418
3456,Alec Burks,3034.0,10.50420673076923
3365,Jonas Jerebko,3031.0,6.535576923076922
252,Dick Schnittker,3030.0,8.780777256129369
2296,Gheorghe Muresan,3020.0,11.723383801970678
1083,Don Ford,3016.0,7.815874782665215
2918,Matt Carroll,3013.0,9.561609686609687
1319,Roger Phegley,3011.0,14.390243902439025
3345,Toney Douglas,3009.0,9.2873683272135
2660,Anthony Carter,3009.0,6.015737727996946
2872,Jared Jeffries,3003.0,5.326874776695788
55,Bill Gabor,2997.0,8.96847607257631
2537,Adonal Foyle,2989.0,5.096588253319761
2254,Michael Curry,2986.0,4.598253104035026
743,Don Collins,2983.0,11.490452809601747
1368,Greg Kelser,2961.0,11.164166666666667
2526,Kelvin Cato,2960.0,6.113479870446191
820,Lee Winfield,2959.0,8.31152853161539
435,Dave Piontek,2955.0,8.780388527747682
1893,Anthony Bowie,2945.0,8.077628452628453
2405,Fred Hoiberg,2944.0,6.4801359904208
3450,Hassan Whiteside,2942.0,14.332191780821917
3426,Timofey Mozgov,2941.0,8.407846804917325
938,Dwight Davis,2936.0,10.571587444394462
1119,Bill Willoughby,2930.0,6.7729848412457105
593,Chico Vaughn,2921.0,10.092475171886937
3584,Austin Rivers,2919.0,8.681436767828137
1143,Coby Dietrick,2915.0,6.764146666450008
756,Gary Gregor,2905.0,9.97519529646054
2513,John Wallace,2901.0,13.987804878048781
936,Corky Calhoun,2896.0,5.757080982485591
254,Don Barksdale*,2895.0,11.05430649100004
3594,Jared Sullinger,2893.0,12.280809545177362
2372,Monty Williams,2884.0,7.227093514328809
2590,Keon Clark,2882.0,8.854732510288065
1771,Walter Berry,2882.0,17.533757338551858
2594,Michael Doleac,2882.0,5.431194584736251
3433,James Robinson,2882.0,8.43172856743819
3355,Tyler Hansbrough,2881.0,7.7302918719585385
2658,Greg Buckner,2878.0,5.727653465856422
2634,Brian Skinner,2876.0,6.084770919379128
743,Art Williams,2876.0,6.198294898273802
3332,DeJuan Blair,2865.0,8.005036332748476
875,Cornell Warner,2860.0,6.528633683092521
478,Andy Johnson,2847.0,9.737274981838889
3074,Luther Head,2842.0,9.122545662100457
217,Paul Walther,2838.0,9.831514303482587
4494,Brandan Wright,2837.0,8.752424568965516
3614,Trey Burke,2832.0,12.065906954887218
3663,Mason Plumlee,2828.0,9.090543941153697
1228,Larry Wright,2824.0,8.40841507087001
1074,Tom Boswell,2821.0,8.900706680744033
3723,Zach LaVine,2817.0,14.34772665493994
473,Mike Farmer,2816.0,6.7957051365977135
2395,Andrew DeClercq,2815.0,5.063057185741258
1010,Ed Ratleff,2813.0,8.689581063907044
2954,Darko Milicic,2813.0,7.360852700845127
280,Whitey Skoog,2800.0,9.828638497652582
