,id,Player,PER,TS%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,FG%,3P%,2P%,eFG%,FT%,PPG,APG,RPG,SPG,BPG,HOF,MVP_Counts,Champions_Winners,season,Last_Season,Total_PTS
751,2123,Isaac Austin,13.3,0.49875,-0.09999999999999998,2.225,2.1,0.06525,-3.0250000000000004,1.125,-1.875,0.45325,0.134,0.4555,0.45425,0.67475,9.698780236328957,1.493837014724483,5.447954462415869,0.6557557078544205,0.6341474771611192,0.0,0,0,9,2000.0,3285.0
753,2126,Terrell Brandon,18.98888888888889,0.5193333333333333,3.933333333333333,2.6333333333333333,6.555555555555555,0.13677777777777778,2.0444444444444443,-0.13333333333333333,1.9222222222222218,0.44988888888888895,0.3141111111111111,0.46366666666666667,0.471,0.8610000000000001,14.055551256640534,5.955323875653456,2.996778300260215,1.5999529606744902,0.3202306274217659,0.0,0,0,11,2001.0,9994.0
754,2131,Pete Chilcutt,11.8,0.5215000000000001,0.8999999999999999,1.1,2.05,0.07050000000000001,-1.3,0.3,-1.05,0.44,0.411,0.452,0.504,0.6995,5.1018651362984215,1.1194404591104734,4.196736011477762,0.5069942611190819,0.5417862266857962,0.0,0,1,9,1998.0,2494.0
755,2136,Dale Davis,15.330769230769231,0.5483846153846155,3.338461538461538,2.9692307692307693,6.276923076923079,0.14184615384615384,0.06153846153846155,1.723076923076923,1.7923076923076922,0.5316923076923076,0.0,0.5322307692307692,0.5316923076923076,0.5700000000000001,8.654913557229417,0.9367830188808349,8.386273105183072,0.6671252505088826,1.2134160064709174,0.0,0,0,16,2004.0,8706.0
756,2137,Bison Dele,16.259999999999998,0.5690000000000001,1.7,2.3600000000000003,4.06,0.11059999999999999,-1.0,0.7799999999999999,-0.20000000000000004,0.5369999999999999,0.125,0.5384,0.5372,0.6859999999999999,11.67181711145997,1.1994601430315717,6.467133263561836,0.7854164486307343,0.8275296528867958,0.0,0,1,8,1999.0,4536.0
757,2140,Rick Fox,13.80909090909091,0.5385454545454545,1.9363636363636365,1.8909090909090909,3.836363636363636,0.09354545454545454,0.6909090909090909,0.390909090909091,1.0999999999999999,0.45209090909090915,0.33681818181818185,0.4904545454545454,0.5017272727272727,0.7775454545454547,9.84645777581643,2.8871700540101597,3.8806230506294725,1.0741609069321039,0.3988796548187009,0.0,0,3,13,2003.0,8966.0
758,2141,Chris Gatling,18.342857142857145,0.5634285714285714,1.7,1.5142857142857142,3.214285714285714,0.1187142857142857,-0.6857142857142858,-1.0571428571428572,-1.7571428571428573,0.5217142857142857,0.1464285714285714,0.5278571428571429,0.5257142857142857,0.6607142857142857,12.347307986492366,0.737422644150671,6.100478119461026,0.7522706737574225,0.6031988193806743,0.0,0,0,11,2001.0,7232.0
760,2144,Carl Herrera,11.125,0.52275,0.5,1.725,2.1999999999999997,0.069,-3.0999999999999996,0.32499999999999996,-2.725,0.4887500000000001,0.111,0.49024999999999996,0.4892500000000001,0.68275,6.734770289415098,0.6585994737907306,4.623912163529649,0.6223294879579032,0.5270957296093908,0.0,0,2,8,1997.0,2481.0
764,2157,Eric Murdock,17.900000000000002,0.5264,2.7800000000000002,2.1,4.840000000000001,0.11499999999999999,1.78,-0.08000000000000003,1.7,0.43899999999999995,0.335,0.46340000000000003,0.4748,0.7986000000000001,11.616910015951426,5.590269270350932,2.791102179170526,1.876671979520428,0.13882212874343933,0.0,0,0,9,1998.0,5118.0
765,2158,Dikembe Mutombo*,17.164285714285715,0.5734285714285715,3.1785714285714284,4.45,7.642857142857143,0.15435714285714286,-1.5214285714285711,3.5785714285714283,2.05,0.5196428571428572,0.0,0.5197142857142858,0.5196428571428572,0.6852142857142857,10.517762298285891,1.1424380065947328,11.016859019712356,0.43234229518613526,2.9424302904046264,1.0,0,0,18,2007.0,11729.0
766,2160,Billy Owens,15.214285714285714,0.5279999999999999,1.6714285714285713,2.057142857142857,3.6999999999999997,0.08557142857142856,0.0857142857142857,0.9285714285714286,1.0285714285714285,0.4942857142857143,0.17300000000000001,0.5031428571428572,0.5004285714285714,0.6345714285714286,13.762408705650117,3.2676836465263226,7.278037418611559,1.0208768045567322,0.5961841745973754,0.0,0,0,10,1998.0,7026.0
767,2162,Robert Pack,16.4,0.5205,0.7666666666666667,1.2,1.9666666666666666,0.07483333333333332,0.18333333333333332,-1.5,-1.3,0.4338333333333333,0.283,0.44933333333333336,0.4523333333333333,0.7848333333333333,12.105030120684768,6.329014208520849,2.5451437107034827,1.3908790379378615,0.0905162968730331,0.0,0,0,13,2001.0,4921.0
768,2163,Elliot Perry,15.05,0.5452499999999999,1.7499999999999998,1.425,3.2,0.08625000000000002,-0.050000000000000044,-1.3,-1.2999999999999998,0.47474999999999995,0.3805,0.49425,0.50275,0.7942500000000001,8.112503763926528,3.7536510087323096,1.5915010538994279,1.3206865401987353,0.04294640168623908,0.0,0,0,10,1998.0,3449.0
769,2164,Bobby Phills,13.983333333333334,0.5213333333333333,1.9000000000000001,2.4499999999999997,4.3,0.09966666666666667,0.21666666666666665,0.4666666666666666,0.6666666666666666,0.44316666666666665,0.3406666666666667,0.455,0.48216666666666663,0.739,11.839859179770789,2.953194669440307,3.4938419462957526,1.3540339719591736,0.3383720703726656,0.0,0,0,9,1999.0,5153.0
770,2166,Stanley Roberts,14.299999999999999,0.524,0.6333333333333334,1.7666666666666666,2.3666666666666667,0.08033333333333333,-2.6,0.09999999999999998,-2.5,0.517,0.0,0.5173333333333333,0.517,0.49466666666666664,9.297519597519598,0.6133965133965135,5.740762840762841,0.38862758862758867,1.4377442377442378,0.0,0,0,8,1998.0,2555.0
771,2169,Steve Smith,15.975000000000001,0.5535833333333332,4.8500000000000005,1.8083333333333336,6.650000000000001,0.13675,2.4583333333333335,-1.0583333333333333,1.4416666666666667,0.4384166666666667,0.3581666666666667,0.47258333333333336,0.4921666666666667,0.8369166666666668,15.436118854259433,3.4473607256568997,3.543157121946191,0.8567990698483355,0.3147920807050311,0.0,0,1,14,2003.0,13430.0
773,2171,Derek Strong,14.325000000000001,0.51725,1.725,1.575,3.25,0.10075,-1.9999999999999998,-1.025,-2.95,0.43324999999999997,0.12925,0.4395,0.43524999999999997,0.794,8.535227771989506,0.77863589657145,5.8106274915223235,0.5044187030724068,0.2630912630168872,0.0,0,0,10,1998.0,3088.0
775,2181,Jon Barry,15.299999999999999,0.5778571428571428,2.4285714285714284,1.614285714285714,4.042857142857144,0.13999999999999999,1.3571428571428572,0.04285714285714288,1.4000000000000001,0.439,0.3931428571428572,0.47285714285714286,0.5295714285714286,0.8752857142857143,6.912522642881072,2.566787808297223,2.2819642567716047,0.982817568709119,0.16244533119734794,0.0,0,0,14,2005.0,4715.0
777,2187,Doug Christie,15.166666666666666,0.5404444444444443,3.0666666666666664,2.8666666666666663,5.955555555555556,0.10922222222222222,1.177777777777778,1.011111111111111,2.155555555555556,0.4298888888888889,0.3522222222222222,0.46166666666666667,0.48344444444444445,0.8225555555555557,12.523031745382044,3.8256645429324894,4.384389982133048,2.029989030716778,0.5169814048720696,0.0,0,0,15,2004.0,9301.0
778,2190,John Crotty,12.2,0.519,1.0,1.0,2.1,0.097,-0.8,-0.6,-1.4,0.403,0.306,0.421,0.426,0.81,3.6875,2.5625,1.2125,0.4875,0.075,0.0,0,0,11,1995.0,1903.0
780,2193,Hubert Davis,12.1875,0.5731249999999999,2.3375000000000004,0.825,3.1625,0.09425000000000003,0.6374999999999998,-2.0125,-1.3375,0.46125,0.45025,0.46699999999999997,0.5469999999999999,0.8378749999999999,9.207998376749618,1.8705985168228454,1.6687169070607852,0.49154282827576745,0.06897718401939323,0.0,0,1,12,2002.0,5583.0
781,2197,LaPhonso Ellis,14.525,0.507875,1.8125,2.0374999999999996,3.8625,0.085625,-0.5875,0.1375,-0.42500000000000004,0.45275000000000004,0.25725000000000003,0.47025,0.46962499999999996,0.7146250000000001,12.697688650324563,1.7230192799669577,6.801323665884893,0.7442653820026398,0.7979901316351918,0.0,0,0,11,2002.0,7410.0
782,2198,Matt Geiger,15.614285714285716,0.5509999999999999,1.9714285714285715,1.8428571428571432,3.8000000000000003,0.11685714285714287,-0.9285714285714286,-0.35714285714285715,-1.257142857142857,0.5085714285714286,0.22371428571428573,0.5132857142857142,0.511,0.7350000000000001,10.034592352245413,0.7860598101414428,6.1938036141097355,0.5939383763873559,0.6735736210226005,0.0,0,0,10,2000.0,5059.0
783,2200,Tom Gugliotta,16.063636363636363,0.509090909090909,1.1545454545454545,2.3636363636363638,3.5181818181818176,0.08963636363636364,-0.28181818181818175,1.6545454545454548,1.3636363636363633,0.45290909090909093,0.2592727272727273,0.47,0.466,0.7445454545454545,14.30036554119147,3.0850479637705974,7.81678120695889,1.5014986458710096,0.6857251050907829,0.0,0,0,13,2002.0,9895.0
784,2202,Robert Horry,13.453846153846156,0.5166923076923076,1.6615384615384614,3.0153846153846158,4.684615384615385,0.12415384615384618,-0.06153846153846153,2.8230769230769233,2.7769230769230764,0.41869230769230775,0.3306923076923077,0.45423076923076927,0.48030769230769244,0.7232307692307691,7.214766774843005,2.1935148042329353,4.904839182754639,1.0699659586742294,0.955359248686343,0.0,0,7,16,2007.0,7715.0
787,2205,Jim Jackson,13.799999999999999,0.5103846153846154,1.3846153846153848,1.2923076923076924,2.6769230769230767,0.06461538461538462,0.13076923076923075,-0.6846153846153845,-0.5538461538461539,0.4302307692307693,0.34715384615384615,0.447923076923077,0.46576923076923077,0.8290769230769232,15.059347379970697,3.4716671633635086,4.882997747778581,0.8645629314293182,0.2216053816645452,0.0,0,0,14,2004.0,12690.0
789,2209,Adam Keefe,14.25,0.58975,2.8499999999999996,1.775,4.625,0.13475,0.3,0.6,0.8999999999999999,0.53425,0.0,0.536,0.53425,0.7195,6.647947154471544,0.8171493902439024,5.163018292682927,0.6117682926829268,0.33211382113821136,0.0,0,0,9,1998.0,3107.0
790,2210,Christian Laettner,16.88888888888889,0.5532222222222223,3.0888888888888886,2.7111111111111112,5.822222222222223,0.11722222222222221,0.3555555555555556,1.3444444444444443,1.6888888888888887,0.47766666666666663,0.2384444444444445,0.4874444444444445,0.4831111111111111,0.8272222222222223,14.308858443109383,2.917345365774026,7.30707939735658,1.1158104329216392,0.8428085164237877,0.0,0,0,13,2003.0,11121.0
793,2215,Oliver Miller,15.383333333333333,0.5601666666666667,0.8833333333333334,2.0833333333333335,3.016666666666667,0.09283333333333334,-1.4000000000000001,3.4499999999999997,2.016666666666667,0.5356666666666666,0.0906,0.5415,0.5366666666666666,0.6431666666666667,8.140385497257638,2.3956520036504307,6.33225398521346,0.9949670037732866,1.7390483748800818,0.0,0,0,9,2000.0,3625.0
795,2218,Alonzo Mourning*,21.33636363636364,0.586,3.727272727272727,4.1000000000000005,7.836363636363637,0.169,-0.5545454545454546,2.3454545454545452,1.7727272727272732,0.5343636363636365,0.11866666666666667,0.537,0.5353636363636365,0.6828181818181819,18.18313303294046,1.2110584819147452,9.033152462348198,0.5404498382685412,2.9475068311437123,1.0,0,1,15,2007.0,14311.0
796,2219,Tracy Murray,15.700000000000001,0.55525,3.475,1.4,4.9,0.11300000000000002,1.625,-2.0500000000000003,-0.425,0.4395,0.39924999999999994,0.46699999999999997,0.51675,0.848,12.845503048780488,1.1182926829268294,3.5358993902439027,0.8205030487804877,0.3310975609756098,0.0,0,1,12,2000.0,5943.0
797,2221,Shaquille O'Neal*,26.50588235294117,0.5835294117647059,6.694117647058825,3.682352941176471,10.358823529411765,0.20605882352941177,3.3294117647058825,1.5176470588235293,4.864705882352941,0.5814117647058824,0.045454545454545456,0.5821176470588235,0.5814705882352941,0.5214117647058824,24.34317189186233,2.588621665207284,10.932796585908402,0.6068281862702714,2.274478370228128,1.0,1,4,19,2010.0,28596.0
798,2223,Doug Overton,9.5,0.47650000000000003,0.45000000000000007,0.25,0.6499999999999999,0.0155,-2.35,-2.5,-4.85,0.4105,0.277,0.424,0.43999999999999995,0.798,5.475831485587583,2.7181818181818183,1.6446784922394677,0.5504434589800443,0.030376940133037694,0.0,0,0,11,2004.0,2253.0
799,2224,Anthony Peeler,12.933333333333334,0.5276666666666667,1.6666666666666667,1.188888888888889,2.9,0.07477777777777778,0.5333333333333334,-1.4222222222222223,-0.911111111111111,0.4322222222222222,0.39699999999999996,0.4488888888888889,0.5018888888888888,0.8055555555555556,9.74722806879673,2.2968073406919607,2.534866764098861,0.8995723153608218,0.16899614063941942,0.0,0,0,13,2004.0,8017.0
800,2225,Brent Price,13.866666666666667,0.593,2.433333333333333,0.7999999999999999,3.233333333333333,0.08866666666666667,1.5333333333333332,-2.2,-0.6333333333333333,0.43933333333333335,0.395,0.48300000000000004,0.5473333333333333,0.8140000000000001,7.264245014245014,3.693130737575182,1.8951804368471035,0.8437796771130105,0.04523583412472301,0.0,0,0,9,1998.0,2481.0
801,2227,Sean Rooks,12.15,0.5103333333333334,0.7499999999999999,0.9666666666666667,1.7500000000000002,0.05216666666666667,-2.6,0.16666666666666666,-2.45,0.45566666666666666,0.1,0.4566666666666667,0.4558333333333333,0.7275,8.293411958421423,1.076163798460872,4.883979454288243,0.4409809041161961,0.8483539687354362,0.0,0,0,12,2003.0,4676.0
802,2228,Malik Sealy,13.88,0.506,1.3199999999999998,1.72,3.04,0.073,-1.0,-0.22000000000000006,-1.2400000000000002,0.43,0.2746,0.4484,0.4478,0.8182,11.38852612048324,1.8835882796720718,3.5098946359174525,1.175164764425189,0.3844454293411807,0.0,0,0,8,2000.0,4955.0
804,2233,Latrell Sprewell,15.125,0.5153333333333334,2.358333333333334,2.283333333333333,4.658333333333334,0.0775,0.7083333333333334,-0.31666666666666665,0.38333333333333336,0.42516666666666664,0.333,0.45091666666666663,0.463,0.8044166666666667,18.17398088574189,3.9325110487130335,4.0859435839037,1.4130464142817598,0.42358009602250785,0.0,0,0,13,2005.0,16712.0
806,2235,Bryant Stith,12.850000000000001,0.5333333333333333,2.75,1.5666666666666664,4.316666666666666,0.085,0.08333333333333336,-0.3666666666666667,-0.26666666666666666,0.4246666666666667,0.3076666666666667,0.44766666666666666,0.46216666666666667,0.844,11.483718269302104,2.2914816174360184,3.76382963956606,1.1471973895386174,0.2504426075475917,0.0,0,0,10,2001.0,5946.0
807,2237,Clarence Weatherspoon,15.508333333333335,0.5297499999999999,2.325,2.2499999999999996,4.575,0.10641666666666666,-1.0833333333333335,1.0666666666666669,-0.025000000000000005,0.4720833333333334,0.16840000000000002,0.47308333333333336,0.4724166666666667,0.7492500000000001,11.840415090957729,1.5153750977269207,7.81055922720801,1.0128546714477118,0.9090136381514927,0.0,0,0,13,2003.0,10483.0
809,2245,Vin Baker,16.133333333333333,0.5155555555555557,2.6333333333333337,2.1111111111111107,4.777777777777778,0.08066666666666666,-0.5555555555555556,-0.08888888888888886,-0.6555555555555556,0.4816666666666667,0.17322222222222222,0.48666666666666664,0.4835555555555555,0.6220000000000001,16.5631263649298,2.0839435057152174,7.993026227581956,0.7993429903369429,1.0944252087059323,0.0,0,0,13,2002.0,11839.0
810,2247,Shawn Bradley,16.43,0.5034,0.73,2.7,3.4300000000000006,0.0943,-2.9699999999999998,3.37,0.39999999999999997,0.46110000000000007,0.095,0.4638,0.4615,0.7058,10.103754811701096,0.8600062566145695,7.485292130993015,0.6953727908373616,3.067490702857586,0.0,0,0,12,2003.0,6752.0
811,2252,Sam Cassell,19.05,0.5415,5.1499999999999995,1.6000000000000003,6.774999999999999,0.1385,2.716666666666667,-1.575,1.1833333333333333,0.4509166666666667,0.3156666666666667,0.4765833333333332,0.47874999999999995,0.8586666666666666,15.78658314339865,6.072403777208687,3.2853004098474963,1.0487456092015626,0.15776480962523629,0.0,0,3,15,2007.0,15635.0
812,2253,Calbert Cheaney,11.02,0.4995,0.9999999999999998,1.29,2.31,0.0496,-1.5099999999999998,-0.5900000000000001,-2.08,0.46709999999999996,0.2085,0.48390000000000005,0.48039999999999994,0.6427000000000002,10.225744900087394,1.7966027955860742,3.3002797165489213,0.8596109128234517,0.24972635863595763,0.0,0,0,13,2004.0,7826.0
813,2254,Michael Curry,7.4750000000000005,0.521,0.9624999999999999,1.0625,2.0125,0.064,-2.6,-0.3,-2.9000000000000004,0.4415,0.27737500000000004,0.46387500000000004,0.45675000000000004,0.83175,4.598253104035026,1.3003755829341674,1.5989756200235639,0.5213731813689967,0.10107936931287004,0.0,0,0,11,2004.0,2986.0
814,2255,Antonio Davis,14.241666666666665,0.5224166666666666,2.3416666666666663,2.5333333333333337,4.866666666666667,0.11375,-1.425,0.8583333333333334,-0.5500000000000002,0.45408333333333334,0.09516666666666666,0.45533333333333337,0.45425,0.7270833333333333,10.255425334195019,1.179819281167532,7.556115326167532,0.4682705596032862,1.013034084766118,0.0,0,0,13,2005.0,9041.0
817,2271,Anfernee Hardaway,17.388888888888893,0.5275555555555554,3.855555555555556,2.6888888888888887,6.5555555555555545,0.12522222222222223,1.8777777777777784,0.788888888888889,2.7,0.4541111111111111,0.31722222222222224,0.4855555555555556,0.48122222222222216,0.7747777777777779,16.010987973023546,5.22970518176317,4.808733820555534,1.6728493322817708,0.47557304191935196,0.0,0,0,14,2004.0,10684.0
818,2272,Lucious Harris,13.011111111111113,0.5098888888888888,1.711111111111111,1.2444444444444445,2.922222222222222,0.09022222222222223,-0.7888888888888889,-1.1666666666666667,-1.9444444444444444,0.42999999999999994,0.3412222222222222,0.4523333333333333,0.4678888888888889,0.7983333333333335,7.722239211232428,1.5221018870419614,2.521594681963647,0.6856399593807643,0.10550225341908205,0.0,0,0,12,2005.0,5784.0
819,2276,Allan Houston,14.627272727272725,0.5418181818181818,3.072727272727273,1.8909090909090913,4.954545454545455,0.0869090909090909,0.881818181818182,-1.7909090909090908,-0.9,0.44163636363636366,0.3967272727272727,0.4576363636363636,0.4952727272727273,0.861090909090909,17.438270153648237,2.3716232489225613,2.923836576930213,0.6845967424909722,0.16299703706027058,0.0,0,0,12,2004.0,14551.0
820,2277,Lindsey Hunter,12.21111111111111,0.4875555555555555,1.3333333333333333,2.1,3.4555555555555557,0.07533333333333332,0.1111111111111111,-0.13333333333333336,-0.04444444444444441,0.39155555555555555,0.36211111111111105,0.40444444444444444,0.4613333333333334,0.7286666666666668,9.92274184207062,2.8951856030942875,2.5202858930792,1.3447738840484273,0.19568206865333657,0.0,0,2,17,2005.0,7956.0
822,2282,Popeye Jones,13.540000000000001,0.495,1.94,1.9600000000000002,3.8800000000000003,0.0874,-1.1800000000000002,0.45999999999999996,-0.68,0.457,0.1766,0.46180000000000004,0.46019999999999994,0.7548,8.444786754364193,1.5743569537519648,8.956284345899634,0.6703585348813693,0.3702904176204002,0.0,0,0,11,2002.0,3726.0
824,2287,Toni Kukoc,16.80909090909091,0.5294545454545454,2.6999999999999997,1.9636363636363638,4.699999999999999,0.12072727272727274,1.8181818181818186,0.23636363636363644,2.063636363636363,0.43981818181818183,0.3269090909090909,0.4863636363636364,0.49027272727272725,0.7329999999999999,11.402016397347445,3.6980321862311483,4.216281854092516,0.9521556214351455,0.3440843248353336,0.0,0,3,13,2006.0,9810.0
825,2288,George Lynch,13.466666666666669,0.49222222222222217,1.2444444444444445,2.1444444444444444,3.388888888888889,0.09455555555555556,-0.6777777777777777,1.4333333333333331,0.7555555555555558,0.44699999999999984,0.288888888888889,0.46222222222222226,0.46522222222222215,0.641,7.203879898066663,1.4916084982857047,5.456294936422532,1.1761373799675228,0.3639977942260583,0.0,0,0,12,2004.0,5109.0
826,2292,Jamal Mashburn,15.6875,0.5101249999999999,2.7,2.3375,5.074999999999999,0.102125,1.225,-0.4749999999999999,0.7625,0.42025,0.34475,0.44375000000000003,0.45962500000000006,0.781875,19.037887775019904,4.068616539684926,5.478943386488953,1.085781933825959,0.18752651095069411,0.0,0,0,11,2003.0,11644.0
828,2297,Bo Outlaw,14.100000000000001,0.5693750000000001,2.2375,3.0124999999999997,5.2625,0.11599999999999999,-0.5874999999999999,4.1625,3.5625,0.564,0.15625,0.5690000000000001,0.5645,0.5203749999999999,6.207887591623253,1.9443645319015976,5.5835984259053015,1.0754674680736533,1.524843100980477,0.0,0,0,15,2004.0,4970.0
830,2301,Isaiah Rider,14.450000000000001,0.521875,1.65,1.1625,2.8375000000000004,0.05987500000000001,0.6,-2.05,-1.4125,0.440375,0.355875,0.466375,0.48037500000000005,0.8126250000000002,16.644994475746994,2.738749480857092,3.862698552842531,0.6496407639719783,0.233810930434919,0.0,0,1,9,2001.0,9405.0
831,2304,Rodney Rogers,14.699999999999998,0.5255,1.29,2.27,3.5599999999999996,0.09219999999999999,0.15,0.52,0.6900000000000001,0.4516,0.3486000000000001,0.4833000000000001,0.49339999999999995,0.7049000000000001,11.361621906242066,2.044948314474226,4.5561128366409225,1.0334110177215843,0.5291597580345337,0.0,0,0,12,2004.0,9468.0
832,2305,Bryon Russell,12.411111111111108,0.5412222222222222,2.511111111111111,2.277777777777778,4.788888888888889,0.11300000000000002,0.7777777777777779,0.8555555555555556,1.6333333333333335,0.4281111111111111,0.33888888888888885,0.4591111111111111,0.494,0.754,9.09117945885814,1.4591173580187857,3.9355418609673083,1.1794546866811557,0.26409821218703633,0.0,0,0,13,2005.0,6663.0
834,2310,Chris Webber,21.133333333333336,0.5176666666666666,3.1166666666666667,3.683333333333333,6.783333333333334,0.13658333333333336,1.7250000000000003,2.441666666666667,4.15,0.48541666666666666,0.24575000000000002,0.4981666666666666,0.4938333333333333,0.6369166666666668,20.953860891415825,4.31139371221931,10.001644755086573,1.454398619890944,1.4819952117358535,0.0,0,0,15,2007.0,17182.0
835,2312,David Wesley,14.20833333333333,0.5315833333333334,2.991666666666667,1.9916666666666665,4.9750000000000005,0.10041666666666667,1.2666666666666668,-0.8999999999999999,0.3666666666666667,0.4251666666666667,0.3732499999999999,0.4478333333333333,0.48641666666666655,0.7840833333333332,13.336098370053284,4.653325857182331,2.6908280950668146,1.44644681282978,0.18293857698320534,0.0,0,0,14,2006.0,11842.0
836,2313,Chris Whitney,14.879999999999999,0.5474,2.92,0.8,3.7399999999999998,0.11779999999999999,1.92,-2.5200000000000005,-0.6,0.3996,0.3642,0.43360000000000004,0.49000000000000005,0.8738000000000001,7.567135179826375,3.2918974782968164,1.591029350971476,0.6986357999173212,0.061389003720545676,0.0,0,0,11,2002.0,3738.0
837,2314,Aaron Williams,14.62,0.5452,2.1599999999999997,2.22,4.42,0.1286,-1.44,1.2600000000000002,-0.15999999999999998,0.4922000000000001,0.0666,0.49420000000000003,0.49240000000000006,0.7348,7.493360433604335,0.9879328515507378,4.909680819030412,0.47697982535380906,0.9566546221017767,0.0,0,0,14,2004.0,4120.0
839,2317,Darrell Armstrong,16.966666666666665,0.5378888888888889,3.144444444444444,2.2444444444444445,5.377777777777777,0.12833333333333333,2.5777777777777775,-0.2222222222222222,2.377777777777778,0.41300000000000003,0.34088888888888885,0.474,0.48433333333333334,0.8695555555555556,11.02738794244669,4.787019768407292,3.103119517417544,1.5831637943001362,0.128741997810186,0.0,0,0,14,2007.0,7712.0
840,2322,Chris Childs,10.999999999999998,0.50875,0.9125,1.9375,2.8375000000000004,0.08087499999999999,-1.1,-0.5,-1.6,0.40175,0.33987500000000004,0.43212500000000004,0.45925,0.8088749999999999,6.917181846303963,4.871411904188896,2.4428436490716594,0.8999815605243855,0.08794049638456229,0.0,0,0,9,2002.0,3710.0
842,2326,Howard Eisley,11.857142857142856,0.5170000000000001,1.257142857142857,1.2285714285714284,2.471428571428571,0.06385714285714285,-0.4571428571428572,-1.6428571428571428,-2.1,0.42342857142857143,0.36028571428571426,0.4461428571428572,0.47657142857142853,0.8241428571428572,7.417046802900461,3.850918165552312,1.8412713061493549,0.7422732837366983,0.11542329786232224,0.0,0,0,12,2005.0,5116.0
843,2328,Brian Grant,14.790000000000001,0.5415,2.41,2.92,5.340000000000001,0.1238,-1.1099999999999999,1.13,-4.4408920985006264e-17,0.49169999999999997,0.1407142857142857,0.4928,0.49219999999999997,0.7528,10.586662333127675,1.2490673680793534,7.638142453842344,0.5963121127745805,0.7324435111245651,0.0,0,0,12,2005.0,7933.0
844,2331,Grant Hill,18.707692307692305,0.5533076923076922,4.5,2.7769230769230764,7.253846153846154,0.1350769230769231,1.6153846153846154,1.1769230769230767,2.784615384615385,0.48584615384615376,0.25084615384615383,0.4977692307692307,0.49600000000000005,0.7806923076923076,17.17511472357609,4.217451553514521,6.011773047560639,1.25912177949052,0.5843046116408033,0.0,0,0,18,2012.0,17137.0
845,2333,Juwan Howard,14.62142857142857,0.514,1.85,2.0142857142857142,3.878571428571429,0.07964285714285714,-0.7285714285714286,-0.07142857142857141,-0.7857142857142857,0.4705,0.06733333333333334,0.47157142857142864,0.47057142857142853,0.7694999999999999,15.287814350781082,2.501446675336987,6.943237515239143,0.7816121611166412,0.28523102822405555,0.0,0,2,19,2010.0,16159.0
846,2336,Jason Kidd,17.794999999999995,0.5120000000000001,3.16,3.71,6.875,0.13330000000000003,2.325,1.8600000000000005,4.1899999999999995,0.39964999999999995,0.3526,0.4267,0.4719499999999999,0.79115,12.495388191479519,8.724819657374344,6.277352913854927,1.9400374004823124,0.32230089389484406,0.0,0,1,19,2013.0,17529.0
847,2339,Donyell Marshall,16.615384615384617,0.5147692307692308,2.023076923076923,2.292307692307692,4.300000000000001,0.10615384615384614,0.21538461538461526,0.5307692307692309,0.7307692307692307,0.4337692307692308,0.3399230769230769,0.47069230769230774,0.4831538461538462,0.7183076923076922,12.244747643023308,1.4685774011170876,7.124045902236313,0.8793226020787419,0.965638275459665,0.0,0,0,15,2007.0,10716.0
848,2340,Darrick Martin,14.6,0.524,2.95,0.3,3.25,0.081,1.2,-3.45,-2.25,0.392,0.377,0.39949999999999997,0.45999999999999996,0.86,10.573170731707318,4.085365853658536,1.6890243902439024,0.8475609756097561,0.07317073170731707,0.0,0,0,13,1998.0,3525.0
850,2342,Aaron McKie,12.700000000000003,0.5075,1.475,2.5,4.0,0.09812499999999999,-0.6125,1.2999999999999998,0.6999999999999998,0.433125,0.3355,0.46462499999999995,0.47474999999999995,0.75675,8.344827629061895,3.017575137820307,3.4978232379696523,1.232426985943191,0.2194242826748443,0.0,0,0,13,2005.0,5871.0
852,2346,Eric Montross,11.35,0.5555,1.2999999999999998,1.4,2.6999999999999997,0.064,-2.25,-0.44999999999999996,-2.7,0.55,0.0,0.5505,0.55,0.5055000000000001,8.629361076082388,0.5832282471626734,6.5134510298444726,0.3416351408154687,0.6287305590584279,0.0,0,0,8,1996.0,2071.0
853,2348,Lamond Murray,14.337500000000002,0.5083749999999999,1.0,1.2500000000000002,2.2375,0.051125000000000004,-0.6499999999999999,-0.95,-1.5999999999999999,0.430875,0.35025,0.448625,0.463625,0.7633750000000001,12.859863902774999,1.5131772504266117,4.506879210901764,1.0649900949210094,0.4896747501876164,0.0,0,0,11,2002.0,8286.0
854,2351,Wesley Person,14.25,0.5646249999999999,3.500000000000001,1.475,4.975,0.102375,1.7,-0.8500000000000001,0.8249999999999998,0.45925,0.41612499999999997,0.489625,0.543875,0.768125,12.229388839951515,1.8000076325962981,3.472751320109687,0.8607976892623003,0.3477307016420169,0.0,0,0,11,2003.0,8192.0
855,2353,Eric Piatkowski,14.585714285714285,0.5727142857142857,3.1142857142857143,0.32857142857142857,3.442857142857143,0.10300000000000001,1.942857142857143,-2.257142857142857,-0.31428571428571433,0.44042857142857145,0.404,0.4678571428571429,0.5307142857142858,0.845,9.521151343477715,1.1817984122016925,2.723499027927763,0.6257477273520138,0.17268789311235522,0.0,0,0,14,2003.0,5919.0
